ImageID,XMin,XMax,YMin,YMax,ClassName
apple_0011.xml,0.06443298969072164,0.4536082474226804,0.08505154639175258,0.4896907216494845,apple
apple_0011.xml,0.36082474226804123,0.7860824742268041,0.5463917525773195,0.9742268041237113,apple
apple_0011.xml,0.002577319587628866,0.40463917525773196,0.4793814432989691,0.904639175257732,apple
apple_0011.xml,0.7577319587628866,1.0,0.44329896907216493,0.8479381443298969,apple
apple_0012.xml,0.09538461538461539,0.9015384615384615,0.09230769230769231,0.8753846153846154,apple
apple_0013.xml,0.043795620437956206,0.41849148418491483,0.20681265206812652,0.5450121654501217,apple
apple_0013.xml,0.4306569343065693,0.7931873479318735,0.18491484184914841,0.5742092457420924,apple
apple_0013.xml,0.08029197080291971,0.45012165450121655,0.5523114355231143,0.9513381995133819,apple
apple_0013.xml,0.45255474452554745,0.8394160583941606,0.5815085158150851,0.9586374695863747,apple
apple_0013.xml,0.8345498783454988,1.0,0.5888077858880778,0.9416058394160584,apple
apple_0013.xml,0.7153284671532847,0.948905109489051,0.4209245742092457,0.6374695863746959,apple
apple_0013.xml,0.22384428223844283,0.5620437956204379,0.0827250608272506,0.3260340632603406,apple
apple_0014.xml,0.22153846153846155,0.8692307692307693,0.21076923076923076,0.8292307692307692,apple
apple_0015.xml,0.5097222222222222,0.8444444444444444,0.5777777777777777,0.9222222222222223,apple
apple_0015.xml,0.7208333333333333,1.0,0.3597222222222222,0.7319444444444444,apple
apple_0015.xml,0.7180555555555556,1.0,0.16527777777777777,0.4083333333333333,apple
apple_0015.xml,0.48333333333333334,0.7236111111111111,0.33611111111111114,0.5861111111111111,apple
apple_0015.xml,0.22916666666666666,0.5,0.4625,0.7138888888888889,apple
apple_0015.xml,0.12638888888888888,0.49027777777777776,0.6097222222222223,0.9930555555555556,apple
apple_0015.xml,0.001388888888888889,0.18333333333333332,0.7263888888888889,1.0,apple
apple_0015.xml,0.3402777777777778,0.5236111111111111,0.3486111111111111,0.5041666666666667,apple
apple_0015.xml,0.40694444444444444,0.6805555555555556,0.11527777777777778,0.34444444444444444,apple
apple_0015.xml,0.6805555555555556,0.9180555555555555,0.07777777777777778,0.26805555555555555,apple
apple_0016.xml,0.19166666666666668,0.5270833333333333,0.24583333333333332,0.6020833333333333,apple
apple_0016.xml,0.44166666666666665,0.8208333333333333,0.43333333333333335,0.7770833333333333,apple
apple_0016.xml,0.7,1.0,0.25625,0.6145833333333334,apple
apple_0016.xml,0.45416666666666666,0.7729166666666667,0.12708333333333333,0.4791666666666667,apple
apple_0016.xml,0.7208333333333333,1.0,0.6291666666666667,0.9520833333333333,apple
apple_0016.xml,0.4083333333333333,0.8020833333333334,0.79375,1.0,apple
apple_0016.xml,0.18125,0.5229166666666667,0.6083333333333333,0.975,apple
apple_0016.xml,0.0020833333333333333,0.25833333333333336,0.45625,0.7875,apple
apple_0017.xml,0.248,0.522,0.476,0.75,apple
apple_0017.xml,0.234,0.514,0.74,1.0,apple
apple_0017.xml,0.294,0.54,0.158,0.424,apple
apple_0017.xml,0.644,0.854,0.304,0.512,apple
apple_0017.xml,0.588,0.838,0.002,0.202,apple
apple_0017.xml,0.536,0.628,0.29,0.442,apple
apple_0017.xml,0.67,0.754,0.85,0.964,apple
apple_0017.xml,0.05,0.168,0.298,0.394,apple
apple_0017.xml,0.702,0.79,0.696,0.782,apple
apple_0019.xml,0.06737967914438503,0.9550802139037433,0.07165775401069518,0.9390374331550803,apple
apple_0020.xml,0.09854014598540146,0.8868613138686131,0.2956204379562044,0.9671532846715328,apple
apple_0021.xml,0.10294117647058823,0.8558823529411764,0.12352941176470589,0.8970588235294118,apple
apple_0022.xml,0.1673728813559322,0.8432203389830508,0.23834745762711865,0.888771186440678,apple
apple_0023.xml,0.0025,0.4875,0.345,0.93,apple
apple_0023.xml,0.485,1.0,0.3125,0.8575,apple
apple_0023.xml,0.2775,0.8,0.145,0.4825,apple
apple_0024.xml,0.14492753623188406,0.8144927536231884,0.23768115942028986,0.9333333333333333,apple
apple_0025.xml,0.10035211267605634,0.8151408450704225,0.25704225352112675,0.9595070422535211,apple
apple_0026.xml,0.19,0.565,0.4225,0.7725,apple
apple_0026.xml,0.5675,0.9525,0.47,0.81,apple
apple_0026.xml,0.355,0.7475,0.12,0.485,apple
apple_0026.xml,0.7025,0.9675,0.29,0.5325,apple
apple_0026.xml,0.0025,0.395,0.085,0.4925,apple
apple_0026.xml,0.0025,0.245,0.3825,0.6825,apple
apple_0027.xml,0.215,0.6125,0.2225,0.63,apple
apple_0027.xml,0.42,0.8875,0.4175,0.83,apple
apple_0027.xml,0.0025,0.39,0.455,0.8625,apple
apple_0027.xml,0.22,0.755,0.7875,1.0,apple
apple_0027.xml,0.61,1.0,0.1875,0.5825,apple
apple_0027.xml,0.74,1.0,0.0025,0.3225,apple
apple_0027.xml,0.7125,0.995,0.7575,1.0,apple
apple_0027.xml,0.8825,1.0,0.4675,0.78,apple
apple_0027.xml,0.035,0.4,0.035,0.4225,apple
apple_0027.xml,0.4025,0.7525,0.0125,0.3375,apple
apple_0027.xml,0.0025,0.145,0.2225,0.49,apple
apple_0027.xml,0.0025,0.2125,0.7975,0.9925,apple
apple_0028.xml,0.35333333333333333,0.6444444444444445,0.3466666666666667,0.6222222222222222,apple
apple_0028.xml,0.16444444444444445,0.4222222222222222,0.4622222222222222,0.7022222222222222,apple
apple_0028.xml,0.7244444444444444,0.94,0.6422222222222222,0.8422222222222222,apple
apple_0028.xml,0.4622222222222222,0.6,0.6866666666666666,0.8288888888888889,apple
apple_0028.xml,0.2644444444444444,0.4444444444444444,0.7155555555555555,0.8511111111111112,apple
apple_0028.xml,0.5844444444444444,0.7955555555555556,0.3711111111111111,0.5822222222222222,apple
apple_0028.xml,0.5888888888888889,0.8355555555555556,0.1511111111111111,0.3622222222222222,apple
apple_0028.xml,0.7888888888888889,0.8488888888888889,0.8555555555555555,0.8955555555555555,apple
apple_0028.xml,0.5977777777777777,0.6822222222222222,0.7422222222222222,0.8311111111111111,apple
apple_0028.xml,0.2733333333333333,0.38222222222222224,0.8666666666666667,0.9533333333333334,apple
apple_0028.xml,0.5422222222222223,0.6266666666666667,0.8777777777777778,0.9555555555555556,apple
apple_0028.xml,0.9355555555555556,0.9777777777777777,0.9155555555555556,0.9533333333333334,apple
apple_0030.xml,0.02037617554858934,0.5877742946708464,0.26332288401253917,0.8510971786833855,apple
apple_0030.xml,0.5705329153605015,1.0,0.23197492163009403,0.7774294670846394,apple
apple_0030.xml,0.12695924764890282,0.5689655172413793,0.7398119122257053,1.0,apple
apple_0030.xml,0.6739811912225705,1.0,0.731974921630094,0.945141065830721,apple
apple_0031.xml,0.150997150997151,0.8575498575498576,0.22507122507122507,0.905982905982906,apple
apple_0032.xml,0.2528868360277136,0.44803695150115475,0.1951501154734411,0.38799076212471134,apple
apple_0032.xml,0.40300230946882215,0.5866050808314087,0.29445727482678985,0.49653579676674364,apple
apple_0032.xml,0.5612009237875288,0.754041570438799,0.1558891454965358,0.3510392609699769,apple
apple_0032.xml,0.605080831408776,0.815242494226328,0.0011547344110854503,0.13625866050808313,apple
apple_0032.xml,0.17436489607390301,0.3683602771362587,0.2956120092378753,0.5,apple
apple_0032.xml,0.23441108545034642,0.44341801385681295,0.5080831408775982,0.6882217090069284,apple
apple_0032.xml,0.3960739030023095,0.5900692840646651,0.43187066974595845,0.6131639722863741,apple
apple_0032.xml,0.24595842956120093,0.4491916859122402,0.7193995381062356,0.9318706697459584,apple
apple_0032.xml,0.3683602771362587,0.48729792147806006,0.6928406466512702,0.8198614318706697,apple
apple_0032.xml,0.17321016166281755,0.35912240184757505,0.9445727482678984,1.0,apple
apple_0033.xml,0.5978494623655914,0.6709677419354839,0.6172043010752688,0.6946236559139785,apple
apple_0033.xml,0.7333333333333333,0.7978494623655914,0.5978494623655914,0.6645161290322581,apple
apple_0033.xml,0.8516129032258064,0.9096774193548387,0.6860215053763441,0.7397849462365591,apple
apple_0033.xml,0.6666666666666666,0.7139784946236559,0.12903225806451613,0.18494623655913978,apple
apple_0033.xml,0.44086021505376344,0.5118279569892473,0.07311827956989247,0.14193548387096774,apple
apple_0033.xml,0.8559139784946237,0.896774193548387,0.27956989247311825,0.3118279569892473,apple
apple_0033.xml,0.5806451612903226,0.632258064516129,0.28817204301075267,0.35053763440860214,apple
apple_0033.xml,0.6516129032258065,0.7139784946236559,0.4731182795698925,0.5311827956989247,apple
apple_0033.xml,0.4666666666666667,0.5182795698924731,0.7161290322580646,0.7698924731182796,apple
apple_0033.xml,0.4,0.46881720430107526,0.8838709677419355,0.9333333333333333,apple
apple_0033.xml,0.13978494623655913,0.23225806451612904,0.8279569892473119,0.8989247311827957,apple
apple_0033.xml,0.12903225806451613,0.18924731182795698,0.3096774193548387,0.36774193548387096,apple
apple_0033.xml,0.002150537634408602,0.02795698924731183,0.33978494623655914,0.4236559139784946,apple
apple_0033.xml,0.002150537634408602,0.04516129032258064,0.17419354838709677,0.2752688172043011,apple
apple_0033.xml,0.3827956989247312,0.44946236559139785,0.16989247311827957,0.23225806451612904,apple
apple_0033.xml,0.34623655913978496,0.4129032258064516,0.12043010752688173,0.18064516129032257,apple
apple_0033.xml,0.3763440860215054,0.4344086021505376,0.07311827956989247,0.13333333333333333,apple
apple_0033.xml,0.3161290322580645,0.37849462365591396,0.002150537634408602,0.03655913978494624,apple
apple_0033.xml,0.843010752688172,0.864516129032258,0.22580645161290322,0.25161290322580643,apple
apple_0033.xml,0.8494623655913979,0.864516129032258,0.25806451612903225,0.2817204301075269,apple
apple_0033.xml,0.7204301075268817,0.7591397849462366,0.025806451612903226,0.053763440860215055,apple
apple_0033.xml,0.002150537634408602,0.05806451612903226,0.7763440860215054,0.8731182795698925,apple
apple_0036.xml,0.3325,0.74,0.565,0.9525,apple
apple_0036.xml,0.735,1.0,0.535,0.9275,apple
apple_0036.xml,0.495,0.765,0.1825,0.4,apple
apple_0036.xml,0.19,0.48,0.2225,0.4375,apple
apple_0036.xml,0.3625,0.6375,0.095,0.3075,apple
apple_0036.xml,0.075,0.235,0.21,0.4225,apple
apple_0036.xml,0.6825,0.88,0.195,0.375,apple
apple_0037.xml,0.002564102564102564,0.19487179487179487,0.3282051282051282,0.541025641025641,apple
apple_0037.xml,0.002564102564102564,0.2153846153846154,0.5461538461538461,0.7897435897435897,apple
apple_0037.xml,0.6205128205128205,0.7846153846153846,0.18461538461538463,0.3564102564102564,apple
apple_0037.xml,0.3384615384615385,0.4717948717948718,0.32564102564102565,0.45384615384615384,apple
apple_0037.xml,0.19230769230769232,0.33589743589743587,0.41794871794871796,0.6717948717948717,apple
apple_0037.xml,0.20256410256410257,0.4307692307692308,0.7897435897435897,0.9743589743589743,apple
apple_0037.xml,0.9461538461538461,1.0,0.6128205128205129,0.8,apple
apple_0037.xml,0.28974358974358977,0.4128205128205128,0.23076923076923078,0.35384615384615387,apple
apple_0037.xml,0.37948717948717947,0.5615384615384615,0.5,0.6564102564102564,apple
apple_0037.xml,0.764102564102564,0.8897435897435897,0.4076923076923077,0.5205128205128206,apple
apple_0037.xml,0.735897435897436,0.9205128205128205,0.028205128205128206,0.1794871794871795,apple
apple_0038.xml,0.2513345195729537,0.9483985765124555,0.15035587188612098,0.8514234875444839,apple
apple_0039.xml,0.07266666666666667,0.554,0.4246666666666667,0.8686666666666667,apple
apple_0039.xml,0.568,0.956,0.4593333333333333,0.8213333333333334,apple
apple_0039.xml,0.7426666666666667,1.0,0.08666666666666667,0.4713333333333333,apple
apple_0039.xml,0.5213333333333333,0.786,0.0013333333333333333,0.24666666666666667,apple
apple_0039.xml,0.07133333333333333,0.21533333333333332,0.24133333333333334,0.3526666666666667,apple
apple_0039.xml,0.6946666666666667,0.852,0.872,1.0,apple
apple_0039.xml,0.9353333333333333,0.9993333333333333,0.7733333333333333,1.0,apple
apple_0040.xml,0.002347417840375587,0.2863849765258216,0.4272300469483568,0.6995305164319249,apple
apple_0040.xml,0.29577464788732394,0.6314553990610329,0.6267605633802817,0.9413145539906104,apple
apple_0040.xml,0.43661971830985913,0.7300469483568075,0.5375586854460094,0.8098591549295775,apple
apple_0040.xml,0.7676056338028169,1.0,0.5821596244131455,0.8943661971830986,apple
apple_0040.xml,0.6267605633802817,0.8873239436619719,0.0892018779342723,0.34507042253521125,apple
apple_0040.xml,0.8849765258215962,1.0,0.07981220657276995,0.34507042253521125,apple
apple_0040.xml,0.7253521126760564,0.9413145539906104,0.25586854460093894,0.40375586854460094,apple
apple_0041.xml,0.3076923076923077,0.7374005305039788,0.07427055702917772,0.4960212201591512,apple
apple_0041.xml,0.002652519893899204,0.4535809018567639,0.4535809018567639,0.9098143236074271,apple
apple_0041.xml,0.46684350132625996,0.9124668435013262,0.4854111405835544,0.9522546419098143,apple
apple_0041.xml,0.7214854111405835,1.0,0.41114058355437666,0.8196286472148541,apple
apple_0041.xml,0.002652519893899204,0.3421750663129973,0.32625994694960214,0.5809018567639257,apple
apple_0042.xml,0.001876172607879925,0.5609756097560976,0.2701688555347092,0.9662288930581614,apple
apple_0042.xml,0.42213883677298314,1.0,0.15384615384615385,0.8874296435272045,apple
apple_0043.xml,0.07230769230769231,0.9361538461538461,0.05615384615384615,0.8907692307692308,apple
apple_0044.xml,0.1111111111111111,0.8844444444444445,0.15333333333333332,0.9222222222222223,apple
apple_0045.xml,0.21486486486486486,0.9054054054054054,0.20810810810810812,0.8581081081081081,apple
apple_0047.xml,0.3426395939086294,0.6624365482233503,0.14974619289340102,0.4873096446700508,apple
apple_0047.xml,0.3553299492385787,0.6675126903553299,0.5634517766497462,0.9035532994923858,apple
apple_0047.xml,0.0025380710659898475,0.23096446700507614,0.5431472081218274,0.8730964467005076,apple
apple_0048.xml,0.0024154589371980675,0.998792270531401,0.06642512077294686,0.9396135265700483,apple
apple_0049.xml,0.44587628865979384,0.961340206185567,0.3170103092783505,0.8685567010309279,apple
apple_0049.xml,0.24742268041237114,0.7396907216494846,0.8067010309278351,1.0,apple
apple_0049.xml,0.002577319587628866,0.4639175257731959,0.3479381443298969,0.9432989690721649,apple
apple_0049.xml,0.002577319587628866,0.18298969072164947,0.8711340206185567,0.9948453608247423,apple
apple_0049.xml,0.08247422680412371,0.6030927835051546,0.06701030927835051,0.4536082474226804,apple
apple_0049.xml,0.5721649484536082,0.979381443298969,0.15463917525773196,0.3917525773195876,apple
apple_0049.xml,0.3170103092783505,0.6701030927835051,0.002577319587628866,0.17268041237113402,apple
apple_0049.xml,0.002577319587628866,0.2860824742268041,0.005154639175257732,0.211340206185567,apple
apple_0049.xml,0.6726804123711341,0.9974226804123711,0.002577319587628866,0.23969072164948454,apple
apple_0051.xml,0.3933333333333333,1.0,0.2966666666666667,0.995,apple
apple_0051.xml,0.0016666666666666668,0.4483333333333333,0.20333333333333334,0.8883333333333333,apple
apple_0051.xml,0.085,0.705,0.0016666666666666668,0.49333333333333335,apple
apple_0051.xml,0.87,1.0,0.005,0.37333333333333335,apple
apple_0056.xml,0.03611111111111111,0.9430555555555555,0.12083333333333333,0.9527777777777777,apple
apple_0059.xml,0.17606837606837608,0.5931623931623932,0.2,0.5863247863247864,apple
apple_0059.xml,0.4752136752136752,0.8940170940170941,0.41367521367521365,0.8547008547008547,apple
apple_0059.xml,0.1111111111111111,0.5452991452991452,0.6,1.0,apple
apple_0060.xml,0.15934065934065933,0.6721611721611722,0.4139194139194139,0.8553113553113553,apple
apple_0060.xml,0.06593406593406594,0.29120879120879123,0.0018315018315018315,0.13003663003663005,apple
apple_0062.xml,0.3111111111111111,0.8866666666666667,0.24,0.8044444444444444,apple
apple_0062.xml,0.2222222222222222,0.9022222222222223,0.8022222222222222,1.0,apple
apple_0062.xml,0.0022222222222222222,0.3244444444444444,0.2511111111111111,0.94,apple
apple_0062.xml,0.0022222222222222222,0.42444444444444446,0.0022222222222222222,0.35777777777777775,apple
apple_0062.xml,0.6866666666666666,1.0,0.22444444444444445,0.5155555555555555,apple
apple_0062.xml,0.8733333333333333,1.0,0.4533333333333333,0.9222222222222223,apple
apple_0062.xml,0.40444444444444444,0.6511111111111111,0.0022222222222222222,0.26,apple
apple_0066.xml,0.4484375,0.621875,0.5859375,0.8,apple
apple_0066.xml,0.6140625,0.803125,0.5078125,0.709375,apple
apple_0066.xml,0.7796875,0.95625,0.7078125,0.8859375,apple
apple_0066.xml,0.578125,0.753125,0.7984375,0.959375,apple
apple_0066.xml,0.3796875,0.5703125,0.8859375,1.0,apple
apple_0066.xml,0.284375,0.4390625,0.80625,0.934375,apple
apple_0066.xml,0.2359375,0.384375,0.88125,1.0,apple
apple_0066.xml,0.090625,0.2484375,0.8046875,0.93125,apple
apple_0066.xml,0.0140625,0.1734375,0.7125,0.8546875,apple
apple_0066.xml,0.165625,0.25,0.6125,0.7,apple
apple_0066.xml,0.275,0.3703125,0.4828125,0.55625,apple
apple_0066.xml,0.4890625,0.6578125,0.525,0.6609375,apple
apple_0067.xml,0.13761467889908258,0.7370030581039755,0.290519877675841,0.8746177370030581,apple
apple_0067.xml,0.6666666666666666,1.0,0.17737003058103976,0.746177370030581,apple
apple_0067.xml,0.290519877675841,0.6850152905198776,0.16819571865443425,0.5198776758409785,apple
apple_0067.xml,0.0030581039755351682,0.37920489296636084,0.0764525993883792,0.3363914373088685,apple
apple_0067.xml,0.0030581039755351682,0.2782874617737003,0.1926605504587156,0.6819571865443425,apple
apple_0069.xml,0.2042042042042042,0.8198198198198198,0.18018018018018017,0.7597597597597597,apple
apple_0069.xml,0.5165165165165165,0.9519519519519519,0.06006006006006006,0.35735735735735735,apple
apple_0069.xml,0.003003003003003003,0.47147147147147145,0.03303303303303303,0.35135135135135137,apple
apple_0069.xml,0.003003003003003003,0.21921921921921922,0.15915915915915915,0.5495495495495496,apple
apple_0069.xml,0.003003003003003003,0.4894894894894895,0.4444444444444444,0.9669669669669669,apple
apple_0069.xml,0.6666666666666666,1.0,0.3783783783783784,0.9129129129129129,apple
apple_0069.xml,0.8318318318318318,1.0,0.2012012012012012,0.4114114114114114,apple
apple_0071.xml,0.10327455919395466,0.8387909319899244,0.17380352644836272,0.906801007556675,apple
apple_0071.xml,0.0025188916876574307,0.19143576826196473,0.20906801007556675,0.8664987405541562,apple
apple_0071.xml,0.23425692695214106,0.7732997481108312,0.07052896725440806,0.45843828715365237,apple
apple_0071.xml,0.7732997481108312,1.0,0.13602015113350127,0.760705289672544,apple
apple_0072.xml,0.13122171945701358,0.8710407239819005,0.29411764705882354,0.9343891402714932,apple
apple_0074.xml,0.0018181818181818182,0.27454545454545454,0.08363636363636363,0.3527272727272727,apple
apple_0074.xml,0.4018181818181818,0.6290909090909091,0.14545454545454545,0.36727272727272725,apple
apple_0074.xml,0.7327272727272728,0.88,0.1890909090909091,0.3509090909090909,apple
apple_0074.xml,0.8654545454545455,1.0,0.12727272727272726,0.29454545454545455,apple
apple_0074.xml,0.41454545454545455,0.5745454545454546,0.5945454545454546,0.7527272727272727,apple
apple_0074.xml,0.045454545454545456,0.14,0.6181818181818182,0.6927272727272727,apple
apple_0074.xml,0.12727272727272726,0.20363636363636364,0.6163636363636363,0.6909090909090909,apple
apple_0074.xml,0.07090909090909091,0.14363636363636365,0.6909090909090909,0.7527272727272727,apple
apple_0074.xml,0.14,0.2109090909090909,0.6854545454545454,0.7527272727272727,apple
apple_0074.xml,0.17636363636363636,0.2781818181818182,0.7745454545454545,0.8636363636363636,apple
apple_0074.xml,0.0018181818181818182,0.07090909090909091,0.6818181818181818,0.7472727272727273,apple
apple_0074.xml,0.025454545454545455,0.0890909090909091,0.5927272727272728,0.6581818181818182,apple
apple_0074.xml,0.07454545454545454,0.15636363636363637,0.5672727272727273,0.6327272727272727,apple
apple_0074.xml,0.0018181818181818182,0.06,0.6563636363636364,0.7,apple
apple_0074.xml,0.18181818181818182,0.24727272727272728,0.6527272727272727,0.7254545454545455,apple
apple_0074.xml,0.7090909090909091,0.8436363636363636,0.6363636363636364,0.8327272727272728,apple
apple_0074.xml,0.8472727272727273,1.0,0.6272727272727273,0.8127272727272727,apple
apple_0076.xml,0.632,0.782,0.504,0.614,apple
apple_0076.xml,0.592,0.736,0.334,0.478,apple
apple_0076.xml,0.7,0.856,0.414,0.56,apple
apple_0076.xml,0.676,0.806,0.26,0.388,apple
apple_0076.xml,0.516,0.64,0.266,0.378,apple
apple_0076.xml,0.518,0.654,0.422,0.54,apple
apple_0076.xml,0.424,0.568,0.344,0.466,apple
apple_0076.xml,0.426,0.58,0.512,0.608,apple
apple_0076.xml,0.346,0.476,0.43,0.55,apple
apple_0076.xml,0.346,0.464,0.266,0.398,apple
apple_0076.xml,0.258,0.394,0.336,0.46,apple
apple_0076.xml,0.232,0.382,0.5,0.606,apple
apple_0076.xml,0.146,0.294,0.424,0.53,apple
apple_0076.xml,0.172,0.322,0.268,0.374,apple
apple_0077.xml,0.1392857142857143,0.8178571428571428,0.12857142857142856,0.825,apple
apple_0077.xml,0.7964285714285714,1.0,0.1392857142857143,0.5178571428571429,apple
apple_0077.xml,0.0035714285714285713,0.31785714285714284,0.06785714285714285,0.4857142857142857,apple
apple_0078.xml,0.29377431906614787,0.6400778210116731,0.14591439688715954,0.490272373540856,apple
apple_0078.xml,0.05058365758754864,0.433852140077821,0.5914396887159533,0.9727626459143969,apple
apple_0079.xml,0.07503828483920368,0.5635528330781011,0.0015313935681470138,0.4058192955589586,apple
apple_0079.xml,0.05972434915773354,0.5666156202143952,0.5467075038284839,1.0,apple
apple_0080.xml,0.4,1.0,0.17777777777777778,0.8933333333333333,apple
apple_0080.xml,0.0022222222222222222,0.46444444444444444,0.09111111111111111,0.7133333333333334,apple
apple_0083.xml,0.092,0.92,0.092,0.856,apple
apple_0084.xml,0.2918552036199095,0.7239819004524887,0.12669683257918551,0.583710407239819,apple
apple_0084.xml,0.7149321266968326,1.0,0.1244343891402715,0.6131221719457014,apple
apple_0084.xml,0.0022624434389140274,0.3031674208144796,0.14027149321266968,0.5882352941176471,apple
apple_0085.xml,0.1725,0.8925,0.195,0.82,apple
apple_0087.xml,0.225,0.3875,0.225,0.4075,apple
apple_0087.xml,0.6725,0.8025,0.2225,0.3675,apple
apple_0087.xml,0.615,0.7375,0.46,0.575,apple
apple_0087.xml,0.7025,0.77,0.0025,0.055,apple
apple_0087.xml,0.96,0.9975,0.0025,0.05,apple
apple_0087.xml,0.8975,0.955,0.21,0.2875,apple
apple_0087.xml,0.845,0.9375,0.4675,0.575,apple
apple_0087.xml,0.7775,0.895,0.4825,0.5825,apple
apple_0087.xml,0.565,0.645,0.4225,0.505,apple
apple_0087.xml,0.225,0.3375,0.8275,0.945,apple
apple_0087.xml,0.4,0.47,0.4,0.4625,apple
apple_0087.xml,0.045,0.1525,0.855,0.97,apple
apple_0087.xml,0.0025,0.0975,0.695,0.835,apple
apple_0087.xml,0.135,0.2475,0.6175,0.7325,apple
apple_0087.xml,0.1725,0.3,0.4,0.5425,apple
apple_0087.xml,0.0025,0.09,0.5125,0.695,apple
apple_0087.xml,0.0225,0.16,0.3125,0.4375,apple
apple_0087.xml,0.0025,0.0575,0.4575,0.51,apple
apple_0087.xml,0.35,0.455,0.1675,0.2775,apple
apple_0087.xml,0.2475,0.3575,0.4,0.5,apple
apple_0087.xml,0.0125,0.0675,0.03,0.085,apple
apple_0088.xml,0.0361328125,0.478515625,0.1416015625,0.8125,apple
apple_0088.xml,0.4228515625,0.958984375,0.1796875,0.830078125,apple
apple_0089.xml,0.018145161290322582,1.0,0.010080645161290322,0.967741935483871,apple
apple_0091.xml,0.23666666666666666,0.63,0.15,0.5233333333333333,apple
apple_0091.xml,0.7666666666666667,1.0,0.69,0.9533333333333334,apple
apple_0091.xml,0.5633333333333334,0.77,0.7766666666666666,0.98,apple
apple_0091.xml,0.023333333333333334,0.31666666666666665,0.64,0.9366666666666666,apple
apple_0091.xml,0.30666666666666664,0.61,0.54,0.7833333333333333,apple
apple_0092.xml,0.03807106598984772,0.9365482233502538,0.03553299492385787,0.9695431472081218,apple
apple_0094.xml,0.15736040609137056,0.2868020304568528,0.44923857868020306,0.5710659898477157,apple
apple_0094.xml,0.2817258883248731,0.3883248730964467,0.4467005076142132,0.5685279187817259,apple
apple_0094.xml,0.37817258883248733,0.4847715736040609,0.48984771573604063,0.5812182741116751,apple
apple_0094.xml,0.3934010152284264,0.47715736040609136,0.4035532994923858,0.49746192893401014,apple
apple_0094.xml,0.6928934010152284,0.7868020304568528,0.5482233502538071,0.6472081218274112,apple
apple_0094.xml,0.7461928934010152,0.8451776649746193,0.6091370558375635,0.7182741116751269,apple
apple_0094.xml,0.8553299492385786,0.9568527918781726,0.616751269035533,0.7157360406091371,apple
apple_0094.xml,0.8578680203045685,0.9822335025380711,0.5126903553299492,0.631979695431472,apple
apple_0094.xml,0.7893401015228426,0.8705583756345178,0.5736040609137056,0.6421319796954315,apple
apple_0094.xml,0.9593908629441624,1.0,0.6522842639593909,0.733502538071066,apple
apple_0094.xml,0.9137055837563451,1.0,0.49238578680203043,0.5736040609137056,apple
apple_0094.xml,0.5888324873096447,0.6751269035532995,0.631979695431472,0.7284263959390863,apple
apple_0094.xml,0.5050761421319797,0.565989847715736,0.6243654822335025,0.6852791878172588,apple
apple_0094.xml,0.08883248730964467,0.1649746192893401,0.4847715736040609,0.5634517766497462,apple
apple_0094.xml,0.8071065989847716,0.8984771573604061,0.27918781725888325,0.38578680203045684,apple
apple_0094.xml,0.8984771573604061,0.9771573604060914,0.29949238578680204,0.37817258883248733,apple
apple_0094.xml,0.9695431472081218,1.0,0.3248730964467005,0.4010152284263959,apple
apple_0094.xml,0.949238578680203,1.0,0.4010152284263959,0.4746192893401015,apple
